id_resultado,fitness,tiempoEjecucion,solucion,fk_id_experimento
467,19.9663363889042,2.406,"[-32.0, 29.999941070961995, -32.0, 32.0, -32.0, -32.0, -32.0, -32.0, -32.0, 32.0, 32.0, 32.0, 32.0, -32.0, 32.0, -32.0, 32.0, 32.0, 32.0, 32.0, 32.0, -32.0, -32.0, -32.0, 32.0, 32.0, 32.0, -32.0, -32.0, -32.0]",467
468,19.962568610894,2.328,"[32.0, 32.0, -32.0, 32.0, -32.0, -29.99975289488931, 32.0, -32.0, 32.0, 32.0, -32.0, 4.000005224355835, -32.0, 32.0, 32.0, 32.0, -32.0, -32.0, 32.0, -32.0, 32.0, -32.0, -32.0, 32.0, 32.0, 32.0, -32.0, 32.0, 32.0, -32.0]",468
469,20.4195336790798,2.251,"[-11.00070631187823, -2.9366707135184242, -26.75579535293176, -17.82118846659887, -32.0, 32.0, 9.940115653487801, 4.560505980758087, 4.240054686958381, -32.0, 32.0, 32.0, -32.0, -32.0, 29.934878887182144, 32.0, 23.844487726739217, -32.0, -32.0, 32.0, -32.0, 19.143455698791872, 32.0, 32.0, 29.108931162279738, 32.0, 11.159710300619944, -32.0, -32.0, -32.0]",469
470,12.3014949705502,2.21,"[-0.13899205958033067, 4.771937555954872, -0.35040197021865993, -3.183271434966654, 1.042615346399189, 5.385393611586248, 5.134655519156952, 5.042030497165055, 4.561098393448036, -0.8834723336218984, -0.5134856474644106, -3.5484283697684447, 0.19797405215827008, -6.992769235097439, 0.12906797514055382, 1.8971801811858815, 0.010323099644705914, 0.3956437164943048, 1.4243589988515237, -0.14653048497518895, -0.9279437450651304, -1.8792863546279701, -1.3432834132744282, 0.01773445100120429, 13.225247902657154, 0.647133615667635, 5.405044919108411, 4.128322203641726, -0.6083985996035831, -3.2187333429887905]",470
471,20.4070438987042,2.177,"[-6.097419986207225, 32.0, 13.808173420068776, -28.07451115857224, 14.171115791887924, 32.0, -32.0, -32.0, 32.0, 32.0, 32.0, -28.823749603955427, -5.881937071996605, -28.304342493104077, 26.95034612253264, -12.669058386259664, 32.0, 32.0, -32.0, -8.926872689666077, -32.0, -32.0, -12.066462959032727, 32.0, 32.0, -32.0, 32.0, 32.0, 10.190721009849618, 32.0]",471
472,4.44089209850063e-16,6.262,"[-2.108104756345787e-20, -3.180712717033595e-17, 1.0778184876342624e-16, 1.0780083427081005e-18, -7.077297766757748e-19, -1.7409297144171512e-17, -8.06551822324834e-21, 2.1573288116405364e-19, -4.080519737198426e-20, 1.3169220252752415e-22, -1.0658692215500972e-17, -6.380397121990641e-17, -1.0609449596406978e-20, -1.8711072479084463e-17, -1.3032487675282073e-17, -1.0349681170414056e-19, -2.72648358898485e-18, 1.2846500617809758e-18, -7.832762900462407e-19, -8.562676777476569e-20, 2.8510886939421476e-19, 1.6624224914400877e-19, 1.7072060770574365e-21, 4.593266215760287e-20, 8.862007797863078e-17, 1.0622311194650242e-16, 3.783518937994049e-17, -3.822716365862711e-18, -7.608241783471884e-18, -1.3540366362324374e-19]",472
473,4.44089209850063e-16,6.34,"[-2.5606273329076967e-17, -1.0851792866021719e-17, 1.258239620260157e-16, -6.730908468526719e-19, -6.493176767412388e-19, -1.021419162370942e-17, -2.3624452239292974e-20, -2.8916462164183816e-16, 6.851415457709207e-20, -1.0927568518691963e-18, -3.5404704386059913e-17, -4.204973081321286e-18, 1.102861962181808e-17, -2.733471732578618e-19, 1.493018756733001e-18, -1.4377829666258527e-18, 1.7893369911734564e-18, 2.1451623472559946e-18, -4.395567403820923e-19, -3.429448095202896e-18, 7.223291967763273e-18, 4.4007273172825084e-18, -1.5459587794078931e-18, 6.188431701468366e-21, -2.2668280304823245e-17, -6.892706426108829e-18, -1.4943806131603085e-17, 1.4752413655193384e-18, -2.2519895675363968e-18, 2.9235369565222515e-19]",473
474,4.44089209850063e-16,6.196,"[-6.68863660023856e-18, 6.546312524918358e-17, -5.264908387940113e-17, 2.6345175502136395e-17, 1.3044509402369766e-16, -1.2447868988786292e-17, 2.4079556029007573e-17, 1.801425788352353e-16, -3.5620299720489817e-19, 7.246092000174034e-18, 6.432044118532151e-18, 1.4939581273804685e-16, -8.08383883666434e-20, -1.0631808693616607e-17, 4.0765243065778313e-19, 2.865502615197291e-19, -9.385863624951274e-18, -3.1507734774382e-17, -0.0, -2.0510593822607183e-17, 2.902752592512527e-17, 5.70791009757792e-18, -3.567278356168476e-18, 2.951506692281212e-18, -1.5192566246476665e-20, -0.0, 4.581393499591245e-20, 2.1590047582330395e-18, 5.09679493105673e-20, -3.828221934447405e-20]",474
475,19.9630464112827,2.165,"[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 3.0030158350641716]",475
476,19.9638778107855,2.652,"[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 15.002656325175932, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0]",476
477,19.9663483658626,2.125,"[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 29.997353284216217, 32.0, 32.0, 32.0, 32.0, 32.0]",477
478,0.28749159128525,2.351,"[-0.05191332311949017, 0.06745941488482023, 0.008127137100474692, -0.07622727537494649, 0.05050448375633179, -0.021093082693552884, 0.010886050669888033, -0.06039649501046616, 0.07469674868826134, -0.0157222971291152, -0.0648757807907607, -0.0010062542988320913, 0.01115388715344627, -0.028255503367526566, 0.060703992774762155, -0.036447410973570564, 0.0078671039574811, -0.0022337870792840733, -0.061278281014568815, -0.06767202394741194, 0.05215250652649847, -0.03284437689451598, -0.007859395045629205, -0.04463601744639909, -0.03217027045092189, -0.0717182905643779, -0.051230705485678735, 0.0001987903571432638, -0.047187378983490354, 0.024173902063860133]",478
479,0.82950896754624,2.459,"[-0.044189269142322074, -0.06826540488261752, 0.01994816956877726, 0.030334116311957173, 0.07863964317008727, 0.09140113358546266, -0.01216741708411218, 0.3012033857021616, 0.09731521548532633, 0.11039855142850252, 0.008610208330086513, -0.06926908875249445, 0.014461604897965906, -0.030386466619377318, -0.10591154545196158, 0.20424969509776067, 0.0032782744275189307, -0.13011304349033873, 0.17870873853975458, 0.10647636266091838, 0.13842389682242678, -0.03162871558767545, 0.0680789800529328, 0.057144502167097024, -0.054118615985375346, -0.107115381984647, -6.010185694995077e-05, -0.03949679398958133, 0.04957886794384775, -0.020477722040564056]",479
480,1.55762281214897,2.292,"[0.003006171835924507, 0.12717921778017136, -0.15230949531394514, -0.12322871230123222, -0.03788800306489578, -0.1964441608069226, -0.8764074627718471, 0.13479100167682304, 0.035094585408910056, 0.8129133265213668, 0.07401363017694862, 0.08470127030965695, 0.746502485502193, -0.007109622421305657, -0.12997536380263364, 0.20033536302421773, 0.03807418668272057, -0.047433279634216056, -0.06586300929541167, -0.03496496237586786, 0.041830548822327396, 0.09081950949933486, -0.004486263487688672, -0.09957970959252332, 0.07522414649074137, -0.0540370119736068, -0.002716868900665632, 0.03613875669303621, 0.03149589945380858, 0.061387054170403334]",480
481,44.5987998461031,2.351,"[-0.7044629595297766, -0.3239751758131695, 0.9928017725776725, -0.4810376292119741, -0.2617091239521963, -0.5240069288504117, 0.8190239718160979, 0.40783095497733196, 0.19117754743094847, 0.5342945809846863, -1.0147556320390438, -0.14149538644089044, -0.8435483566060975, 0.6069668761007795, 0.10831817900111444, 0.2888429020187636, -0.17293250993721576, 0.09340446963103954, -0.206208755011936, 0.47002753019469073, 0.010491979120128368, -0.2048784213932452, 0.521244514665186, 0.5039270554308456, -0.34604648415238387, 0.3664062529242557, -0.790790781293811, -0.24424866683702323, 0.2580687587870908, -0.30193556507338276]",481
482,41.2980974858413,2.564,"[-0.3846626192648035, 0.19040730295154265, 0.20302848091817807, 1.28, -0.3003116158745853, 0.3776145783684331, -0.28609662940800634, 0.6547072099757296, 0.40708151065366494, 0.15556743378423832, 0.17684935466187043, 0.23207168508629591, 0.018047324126323677, 0.8331704524481529, -0.75205874537365, -0.33471345985177337, -0.6275635934694153, -0.0648213277086507, 0.4461129449290362, -0.38647891530636547, -0.7768415447482558, 0.4697961923675398, 0.32431845190172776, -0.06364570578794548, 0.3496262692767755, -0.12439428751812089, -0.23673859856538063, -0.5623656744503206, -0.38652890324907235, -0.15952601685256598]",482
483,99.5809485836724,1.821,"[0.35462215199193686, -1.28, -1.28, -0.4121020055594917, -0.15913130369548897, 0.038370453320319214, 0.3841404044582778, -0.4073337526795506, -0.8055047496517831, -1.28, -0.28347255748376166, 0.30489600915802134, 0.18503403315274355, -0.5228670536544241, -0.27634875253782903, 1.006479301684882, 0.6804918890178964, -0.7718963041948634, 0.3934920461658039, -0.5876086578184816, 0.10859083471753353, -0.663448964934586, -0.0036737593261447097, 0.8490881499437263, 0.5851202239816289, 0.227133390577244, -0.443323847442945, 0.554764424836489, -0.39494271297710526, -0.3016014270459951]",483
484,1.11918447322307,2.136,"[-0.04949145656226246, 0.04555247581894156, -0.0514168756477458, 0.01799599933667527, -0.06958371629273945, 0.10735345076954593, -0.5129990909465221, 0.022551010889097597, -0.07026977097657001, -0.016131971084374797, 1.6593074636043807e-05, -1.125543775183302e-05, 0.17025745119515778, 0.022687136504922212, 0.12433368181580487, 0.1659199072063196, 0.04987508071124266, -0.2992418208812721, 0.07328275834146829, 0.06051250735336956, 0.25105103024830994, 0.03468525608186133, -0.21686590160117336, 0.1438249772110367, 0.05714213452576415, -0.0031836256194701803, 0.030545391258938605, -0.046930110520334446, 0.051386590189953577, 0.3041846221017681]",484
485,11.4242980939182,1.922,"[0.16583055181459605, 0.772587849993436, -0.3457632539824394, -0.18985106524180476, -0.43372782025484696, -0.34004555027052086, -0.46182662805687513, 0.4654414764197071, 0.7106380250220561, -0.5720287477821152, 0.6000753425734273, -0.1417513719120054, -0.027582622230731674, -0.6065028171613636, 0.025282305004128064, -0.26552127439689843, -0.057279213292397504, -0.22902953706107237, 0.24778567113005948, -0.017553047064484458, -0.002215831680600679, 0.1792329932674387, -0.23032389129152642, 0.015127464131719195, -0.012035467227293114, 0.05855357908593609, -0.4913171162372232, 0.16010721805548392, -0.21896180140681895, -0.4127541336696054]",485
486,6.92756393500452,0.7,"[0.7349674260417882, 0.2695705670951522, 0.41171727797047797, 0.5108634413187856, -0.01146577764097123, 0.36575483600249076, 0.005377083952286869, 0.33607738441336454, -0.16127680091162677, 0.00815289340874471, 0.0005301378826612221, -0.05757881368925042, 0.42994684952547924, 0.464038494706921, 0.0050110939618313605, -0.048409807174644603, -0.618764631763094, -0.00721247447509775, 0.06295520743556056, -0.1795455357252952, -0.20332924109713604, -0.1734839974885323, 0.18725682326360923, -0.24573921347386624, -0.1805801091637509, -0.02107178813524336, -0.05974045012889107, 0.059912402796399256, 0.37159134806621547, -0.47404306312310224]",486
487,0.000184557458369761,1.845,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",487
488,0.00016974170269024,1.911,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",488
489,0.000516574572118733,1.83,"[0.0, -0.0, -0.0, -0.0, -2.913921982195049e-152, -1.0842284810560466e-214, -9.2260370754e-313, 3.694751273288138e-229, 5.3989574895956664e-74, -0.0, -1.381482513467894e-257, 3.34661694599962e-78, -4.4015295041834655e-291, -2.4334456317142988e-87, 0.0, -1.5754756620995536e-76, -3.342461602928946e-174, 2.4593143091890683e-182, -5.70649585047282e-123, -2.288449242427239e-95, -0.0, -4.1651483892179484e-126, -1.3771651137292995e-187, -3.4396831358964514e-79, -4.136989231716809e-187, 1.5697250280859955e-265, 4.0862258239443133e-159, -0.0, -3.660147296171692e-29, -7.361560432333227e-170]",489
490,1.11868062974031,0.746,"[0.11207969236764674, 0.32002826176878996, 0.005037043668900999, -0.20605918389982894, 0.23400411001752477, -0.3073581618821644, 0.1516952147655625, 0.0774804181169339, -0.28794741878456886, 0.2982865156458102, 0.0009737616614584151, 0.17551975162982206, 0.24531254885085432, 0.05098291927300351, 0.033078644377432846, 0.22848235742320583, -0.35906622954296386, -0.20550701199864183, -0.2510464670597627, -0.1906243279038415, 0.11473629122907392, -0.003693775055763512, -0.0006900302554927829, 0.053650405104492704, 0.20631818718434122, -0.003533819518106265, 0.14779253499745124, -0.30294169247279357, 0.09361512447494787, 0.18097647440547457]",490
491,0.603737942185052,0.765,"[0.3093207156025358, 0.013727792693769184, -0.22407405089956203, 0.1400255802765166, -0.07927152749007106, 0.23436145388827773, 0.32299023319256903, -0.3747561550849565, 0.07231960775674763, 0.13533547664724818, 0.008153128713863212, 0.012484228254954627, 0.009770862084622989, 0.11304013138704228, -0.043660403745075974, 0.13114404190652537, -0.012405692131959556, 0.11699557514621396, 0.10214586446750643, 0.182433597809825, -0.16498955430627696, -0.23668824032453584, 0.23699377119128118, 0.008586729872590768, 0.21489911911259246, 0.2041494312503752, 0.027827779890457267, 0.0503792551857033, 0.10427660988822497, 0.08186453235887356]",491
492,1.93877343379464,0.663,"[0.3533579400949768, 0.4676068235724409, -0.40459623496634106, -0.38399831057818573, 0.04128730147112819, 0.15571852278922546, -0.4858278936969681, 0.1899018442336975, -0.03843566987717595, 0.09413456942725837, 0.29224364574732353, 0.2413185443923556, 0.2389621125518881, 0.2806797844539878, 0.21013065017567423, -0.041019786091806766, 0.24578264395361352, 0.05739278152637004, -0.08517508694978129, -0.30358716502950506, 0.06826273855693667, 0.17283087600714292, -0.2189527741200574, -0.27609270185300155, -0.14793217113110765, 0.3274588064644162, -0.09674145643594131, 0.018815006819824478, 0.17966069666846357, -0.05266961362159656]",492
493,0.0988252736934915,0.757,"[0.32085887481970754, -0.0011052066638225012, -0.009494902818869694, 0.2930762879633802, -0.24348613404788036, 0.07098600958077217, -0.004798649039055731, 0.0012754161056524526, 0.0030649722298296722, 0.001245248018160293, 0.008205201537260764, 0.0005030202612236011, 0.03804080825813011, 0.011976251784129055, -0.0019583725573987664, -0.034211204207883976, -4.022176548430143e-05, 0.003394287504123706, 0.15832738361556864, 0.007249523016778436, -0.0008578043966975707, 0.00029441993867150877, -0.008696607079331455, 0.003993713540229419, 0.10795024566887045, 0.027987298486285655, -0.00807181545897362, 0.008508275471234205, 0.04091395679838506, -4.1518427965658345e-05]",493
494,0.0399604262152268,0.78,"[-0.031683673259624796, 0.0023612536106164574, -7.063778012084826e-05, 0.0644921241549186, 0.08290909550219189, 0.030570480043864135, 0.010725573259478927, -0.002820879541219823, -0.1904420887193304, -0.013094995132748921, -0.007712142535646724, 0.12360494373748428, 0.05065633302126896, 0.009624949679497072, -0.14363390681492502, -0.0012181732409151946, -0.14961991569494298, 0.00015254612610376546, -0.12832516002950098, 0.00016721626934588192, 0.002060806154884382, 1.67610401902736e-05, -0.09903280561047627, -0.009730300925484386, 0.001746841039013817, 0.002595711172367522, 0.00040472000378873724, -0.04487445747226374, 0.02198844969571098, -0.027530554645534458]",494
495,0.0148525763488885,0.748,"[-0.24004262654724287, -0.012456648260727477, -0.08735287562181038, -0.021161350784718955, -0.1179988726996043, 0.039578854148679364, 0.009459913265781812, -0.037495350275340324, -0.0003809735819547901, 0.003962007773011595, 0.006578024428558639, -0.0021810544399618152, -0.016010670610607517, 0.012688685314933995, -0.0021426584761935078, 0.0009065874208653745, 0.040770375639768264, 0.01894246633329709, -0.012133055340057161, -0.06805158203959982, 0.0020934959863508963, 0.02657774005918412, 0.11862727229963728, 0.02444896832786056, -0.015765201303018023, -0.04401973224324037, 0.0009836370386154117, -0.005933211292844687, 0.11426804873426599, 0.0029541981902152553]",495
496,-4419.87185915595,0.666,"[-500.0, 500.0, 500.0, -500.0, 64.45465064621557, -500.0, 419.0177263850008, 500.0, -500.0, 422.82915872242455, -500.0, -500.0, -500.0, -500.0, -500.0, 500.0, -500.0, -500.0, 432.90354602601, -500.0, 418.4886357824225, 500.0, -500.0, -500.0, -500.0, -500.0, -295.6615467628712, 500.0, -500.0, 421.02287669441967]",496
497,-5265.07481684196,0.677,"[485.9262170589935, -498.5677156244612, 420.9299360096038, -500.0, 418.55720900614944, 500.0, -500.0, -500.0, -500.0, 500.0, 421.460788116916, 413.71666583680457, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -295.86310076781916, -500.0, 407.18497404204254, 500.0, -500.0, -500.0, -500.0, 420.8186773857023, 500.0, -500.0]",497
498,-4722.51147453084,0.69,"[500.0, -500.0, -500.0, 500.0, 500.0, -500.0, 500.0, -500.0, -287.74043675842773, -500.0, 431.055191156061, -307.89803848285226, 394.87952194752313, -500.0, 428.75585219850547, -500.0, 421.66191784664176, 429.19835491757385, -500.0, 500.0, -500.0, -269.338528690604, 425.518007297063, 417.6344756111126, -303.1095364098302, 6.9994788328114685, -479.33668005705294, 500.0, -500.0, -500.0]",498
499,-3172.89161231389,0.697,"[416.407811195494, -81.62718608411514, 276.3895995174032, -280.70481295135073, 197.07352887352062, -53.210411379309434, -44.798732124195155, -120.4027148867833, 21.05052769170504, -500.0, 153.1210964444187, 397.0357583405131, 439.1875745979226, -493.90753089321703, -268.7683606663917, 40.68287475842713, 384.83050214483063, -263.11303124235883, 481.83594486309954, 428.27352644937076, -130.7100871952356, -10.541322258710158, 10.169148750050713, 411.0338539991933, -364.2209654399924, 365.90342587633586, 500.0, -500.0, 22.965445292919807, -19.19509208044687]",499
500,-2922.95917759075,0.706,"[163.32217344614253, 500.0, -152.44103801943297, 414.15921666417853, 1.7729523774929286, -311.8048367224786, -49.94953363513277, -241.98547189766498, 467.6940449845102, -8.630065175937187, 13.27239003188383, 416.91061213420227, -110.31054268409125, 426.4550788407007, -309.0471301085599, 449.64790139448456, 340.60941168533896, 500.0, -327.835652206889, 168.39965624044592, 27.23703812181691, 184.8284983807509, -159.76854613443868, -322.30909987811566, 500.0, 381.4915974815885, -500.0, 500.0, 386.2828065070543, -35.57624289956618]",500
501,-3153.2494204499,0.831,"[-192.05489053303182, 185.89788358115123, 2.6267964555225616, 367.9770765309951, 14.726130464062349, 387.41785095336064, -147.1138540672425, 58.373413365637155, 66.41062689052549, -10.399109081263951, -138.19334804931734, 387.3212193911883, -51.87460984901442, 1.7735018895816965, 391.2296707262119, 30.08937337964626, -215.73313019341398, 82.32610649302941, -47.26910364467369, -317.6301205370273, -141.18243546736244, 413.916124510071, 431.22988096987433, 21.82448936047888, 425.74443614458073, -310.00790688728114, 202.54262351933528, 373.81464487077335, -240.7572389278554, -63.835466601503796]",501
502,-3285.10320199277,1.89,"[-500.0, -500.0, 499.2673268548526, -500.0, -500.0, -500.0, -500.0, -500.0, 499.30949670145674, -500.0, 499.5987347770744, -500.0, -500.0, -500.0, -500.0, 499.50581344312735, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 499.9665710249653, -500.0, -500.0, -500.0, -500.0, 499.15954821308316]",502
503,-2573.19907045544,1.825,"[-500.0, -500.0, -500.0, -500.0, -500.0, 499.82239098663825, -500.0, -500.0, -500.0, 499.48168937074934, -500.0, 499.4873186785131, 499.08977605908194, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 499.24268984097927, 499.4161462672795, -500.0, -500.0, -500.0, -500.0, 499.3002611790936, 499.999998301491, -500.0]",503
504,-2571.94928332557,1.824,"[-500.0, -500.0, -500.0, 499.1552852628408, -500.0, -500.0, -500.0, 499.8269199861397, -500.0, 499.5065985389514, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 499.84696653452704, 499.29101173402984, 499.4889946646175, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 499.4125902988989, -500.0, 499.42684846221096, -500.0, -500.0]",504
505,-4236.55746843977,1.075,"[347.5085126030931, 42.00632011992975, 207.0177739932767, 218.44743957223784, 67.34109730322635, 369.6956292815503, 89.12785472022468, 345.6354638908874, 101.7643290823972, 153.3063392885262, 9.661133824980123, 211.94621906188806, 417.74310364402425, 182.26896944003715, 393.31324780824286, -98.20186718090918, 436.46349222816457, 408.54584189507017, 404.3513809945363, 187.01760256993776, 416.97329332815013, -52.15070330060565, -322.48739202190137, -5.242809264311587, -86.66327750036669, 416.980969410387, -500.0, 396.1673396434128, 101.2210858661313, -70.6395320496444]",505
506,-4897.66238292948,2.265,"[77.78812715497817, -50.942134089836465, 373.84659685132334, -34.88810423452967, 385.7341986046829, 107.57775943464895, -40.861276510565666, 192.40409659321827, -6.626251241151952, -316.5599424083696, -48.290673682266025, -1.7677695934401785, 58.632871719496784, -297.9621073397452, 404.2557658675092, 449.1508225179506, -499.9412698960079, 404.4262055201064, 144.06619898528427, 414.9211457568397, -309.5899324790005, -111.90347237708775, -310.444896026158, 423.09824611930776, -42.25512829042358, 410.62771586428835, -320.69730837220743, -318.5674667958985, -143.5187118829931, -154.52118537718871]",506
507,-6257.70773017086,2.062,"[397.09566876602065, -19.22794351677712, -37.47565937823485, 414.46872757398575, 432.266364074788, 238.71217746783827, 6.222885920420643, 135.23614234575038, 386.2034896613226, 423.5695038554702, -13.90090600927376, 381.85030784717964, -90.74367792497264, 199.244460684691, 19.552007958160985, -120.50436400564654, 417.19205285991376, 432.3868106188375, 395.316781995374, 409.8911197577192, -289.9899658176614, 398.7436234226983, -79.75048487266103, 211.36790439506203, 57.24952541939839, 397.3379625245181, 408.5904475230349, 389.0238895439396, 391.49348712067587, 363.2216195675315]",507
508,-2288.24502334689,2.02,"[2.7967866784666504, 67.64661997554656, 67.58193234344367, 404.70525900498575, -126.14744871720829, -70.31525441288754, -300.9661545179708, -155.2279946887746, 130.13677731889678, -273.84586370361825, 5.89106433224394, 234.13090263457113, 32.37765454784517, -9.518175390838522, 245.58507760932548, 182.37996559170756, -118.18529620314287, 500.0, -4.321854969290186, 2.631621038901409, 66.69316515302822, -295.07354094060844, -112.07648648738147, -18.370877331963747, -500.0, -500.0, -44.309607407109645, -0.6634491424531026, 222.3496876546759, -267.28533185606335]",508
509,-1888.85505331564,1.981,"[395.48010617291624, -296.28832678246687, -37.628116520270574, -331.28065880801637, -136.69897117421087, 361.6510962481511, -140.13843047153213, 215.46454168666392, 145.34945078208312, -377.5072480427643, -98.49079409893302, 380.29967779161575, -469.15210965156365, -500.0, -43.61894584245626, 36.886241939492585, -16.91114622722593, 229.16987960412055, 76.0674662064818, -250.8697657466123, 8.786637018698144, -262.92790991638054, -46.849694509472016, 205.39110091244206, -500.0, -48.15763008035193, 67.11145879748157, 26.25905268993053, -147.1253731107238, 500.0]",509
510,-2130.95618714973,1.97,"[417.3866200053281, -254.01800270001422, -46.759856337238254, 393.4139684007935, 179.46729701287381, -500.0, 431.8431953750433, 323.8119259049787, 467.7396745238172, -49.025423820947445, 454.4566112467559, 500.0, -37.9242030398329, 148.8520640288983, 12.102940330315805, 80.70160208272476, 500.0, 73.21560375915136, 203.27587160465995, 236.95653655243328, 64.49118125326613, -500.0, 18.78399782671151, -204.13857413335543, -293.46388678001153, -500.0, -143.98353254678986, -5.049725315997795, 61.9132961653404, 120.59849301470551]",510
511,458.26153619856,1.801,"[-0.036878589230926045, 2.0005734913125948, -3.9089229339725913, 1.0169721455828644, 1.941187521257202, 2.137047773791024, 1.1569042718333926, -5.12, 3.129659807465416, 2.0881341134547946, -4.027170781817723, 0.006636975703345789, 5.12, -2.005344167412879, 5.12, -1.9979620147742037, 5.12, -0.7396234605021691, 5.12, -5.12, 5.12, 0.9853735251790521, -4.040372510109455, -0.023975785646504277, 5.12, 1.858348719922137, -5.12, 4.945741137024379, 2.4066961416608463, 5.12]",511
512,342.206724541597,2.02,"[1.7545504150998483, 5.12, -0.11045450236364307, -3.124830874606249, -4.116317221383219, 2.0846112076321797, -0.8965508290611683, 0.047411267652653376, -5.12, 0.17347580183276995, -1.0441332178819058, -0.1532070830268177, -5.12, -2.0016659531907455, -1.9097870396726577, 0.06363685549649573, -5.12, -2.0319994666287755, -4.344514583579361, -2.318083513614768, 0.0009906474520710196, -0.11619083501106192, -0.9501501874473568, 0.013854234026413642, 5.12, -5.12, 0.5583367336020492, -1.1346273593118532, -1.0102483235106612, 1.1090960375499994]",512
513,303.608263180681,2.26,"[-2.0364024577103494, 0.8177834227676997, 1.034304379437991, -0.017535160714101074, -5.12, 5.12, -0.08846588187933291, 0.9771178698054398, -0.06366115269791212, 1.9469703114559085, -4.0042900969460025, -5.12, -0.11270698897965767, -5.12, 0.20834166861641107, -1.082025278821679, -0.041726473735384, 0.9643907496176125, -2.902040194776548, 3.0544577052377115, -1.0119127438226143, 5.12, -1.9118119998041916, -3.074995679701448, 3.3142798057458975, -1.912205802225263, 3.055346479659838, 1.1029737290568884, -5.12, 0.004447545070273271]",513
514,100.420933666094,2.21,"[0.013444855933300751, 1.8056230889016, 0.09234731344190576, 0.015574674200591785, -0.011497851885020277, -6.859142415923835e-05, 0.7432316726117542, -0.22833069846366502, 1.9814611743762822, -0.02680079039742288, 0.04433541481703991, -0.009924142411939046, -0.051173842070248304, 0.009595400170062409, -1.533576317172077, 0.15302516165684313, 1.9396209020509438, -0.09160480707024972, 0.009072305172617702, 0.044295134892065, -0.08444429177858637, 0.010596471708572535, -0.010645838688387088, 1.0204990220744667, 0.28481602462471184, 0.05504446286965921, -0.9033218148692614, 0.14772448211149689, 0.000531509806662025, 2.9555254867771623]",514
515,134.874188840196,2.105,"[-2.2354112527468337, -2.0458196607093493, 1.088955477666595, 0.11573077049343347, 0.004606866141081772, 0.9419184200600982, 0.3636957859489504, -0.07479074588308424, -0.04663253724253335, -0.007232016365799853, 0.023605030294425726, -0.9564116802868585, -0.0025097027137827763, -0.8010525746241626, -0.9821093848372836, 0.005556277176860233, -2.112551880203393, -0.010838637767732754, -4.218106035160581, 0.007958174664391233, -0.26885832822655975, -0.008423257973446115, 0.06962608322197356, -1.9100690834607303, -0.022322694314128345, -0.0014718444744552357, 0.013955183135031302, -3.9660107279560854, -0.013819362613775135, 0.3315632589171388]",515
516,158.636697817456,2.221,"[0.15315900533017884, -0.016995276429709404, 0.393775881699417, 0.9746026358681142, -0.48679842514368854, 0.02143212667575361, -1.0251892897498045, 0.22350495470633838, -0.1177336099537689, -0.031564036346714064, -1.0909577257557634, 0.7055770353986235, 0.029360444047448912, 1.0238054814289574, -1.2352416913011988, -0.21617044169383637, -0.15242859883509396, 0.03129152958898647, -0.04205785554391236, -0.15978415803536952, -1.2235031174980862, -1.0363870151371077, -3.0259624473893094, -1.5293320640807648, -0.10739962072034828, -0.03397135380939319, 0.03279869713168791, -1.0747167065508003, 0.16805429031295385, 0.1571086514179517]",516
517,0.0,6.412,"[0.0, 0.0, -0.0, 2.7231026568760495e-59, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -9.366063186167348e-09, 0.0, 0.0, 0.0, -0.0, -0.0, 9.916587375055073e-174, 0.0, 0.0, -0.0, -0.0]",517
